fundCode,fundName,date,currentValue,totalValue,xPosition,yPosition
160615,鹏华沪深300,2011/12/19,0.848,0.908,454,505
160615,鹏华沪深300,2011/11/21,0.924,0.984,451,507
160615,鹏华沪深300,2011/10/24,0.914,0.974,452,508
160615,鹏华沪深300,2011/9/19,0.949,1.009,450,511
160615,鹏华沪深300,2011/8/19,0.992,1.052,449,513
160615,鹏华沪深300,2011/7/22,1.079,1.139,445,516
160615,鹏华沪深300,2011/6/24,1.064,1.124,446,517
160615,鹏华沪深300,2011/5/26,1.042,1.102,448,519
160615,鹏华沪深300,2011/4/27,1.118,1.178,445,522
160615,鹏华沪深300,2011/3/28,1.145,1.205,445,524
160615,鹏华沪深300,2011/2/28,1.129,1.189,446,526
160615,鹏华沪深300,2011/1/24,1.035,1.095,451,526
160615,鹏华沪深300,2010/12/24,1.107,1.167,449,529
160615,鹏华沪深300,2010/11/26,1.118,1.178,450,531
160615,鹏华沪深300,2010/10/29,1.184,1.244,448,534
160615,鹏华沪深300,2010/9/21,1.012,1.072,457,532
160615,鹏华沪深300,2010/8/24,1.032,1.092,457,533
160615,鹏华沪深300,2010/7/27,0.992,1.052,459,534
160615,鹏华沪深300,2010/6/29,0.919,0.979,463,532
160615,鹏华沪深300,2010/5/27,1.007,1.067,461,537
160615,鹏华沪深300,2010/4/28,1.083,1.143,460,541
160615,鹏华沪深300,2010/3/30,1.181,1.241,458,546
160615,鹏华沪深300,2010/3/02,1.164,1.224,460,546
160615,鹏华沪深300,2010/1/26,1.142,1.202,463,547
160615,鹏华沪深300,2009/12/28,1.22,1.28,462,551
160615,鹏华沪深300,2009/11/30,1.231,1.291,463,553
160615,鹏华沪深300,2009/11/02,1.191,1.251,466,552
160615,鹏华沪深300,2009/9/25,1.081,1.141,471,549
160615,鹏华沪深300,2009/8/28,1.077,1.137,473,550
160615,鹏华沪深300,2009/7/31,1.307,1.367,470,561
160615,鹏华沪深300,2009/7/03,1.227,1.227,474,556
160615,鹏华沪深300,2009/6/05,1.087,1.087,479,550
160615,鹏华沪深300,2009/4/30,1.008,1.008,482,547
163109,申万菱信深证成指分级,2015/10/30,0.6947,0.8213,497,459
163109,申万菱信深证成指分级,2015/9/25,0.588,0.7146,496,464
163109,申万菱信深证成指分级,2015/8/26,0.5829,0.7095,494,464
163109,申万菱信深证成指分级,2015/7/29,0.7511,0.8777,492,456
163109,申万菱信深证成指分级,2015/7/01,0.8137,0.9403,490,454
163109,申万菱信深证成指分级,2015/6/02,1.05,1.1766,485,442
163109,申万菱信深证成指分级,2015/5/05,0.8687,0.9953,486,452
163109,申万菱信深证成指分级,2015/4/03,0.8292,0.9558,485,454
163109,申万菱信深证成指分级,2015/3/06,0.7016,0.8282,486,461
163109,申万菱信深证成指分级,2015/1/30,0.6868,0.8134,484,462
163109,申万菱信深证成指分级,2014/12/31,0.7383,0.8085,483,463
163109,申万菱信深证成指分级,2014/12/03,0.648,0.7182,484,467
163109,申万菱信深证成指分级,2014/11/05,0.5569,0.6271,485,472
163109,申万菱信深证成指分级,2014/10/08,0.5572,0.6274,484,472
163109,申万菱信深证成指分级,2014/9/02,0.548,0.6182,483,473
163109,申万菱信深证成指分级,2014/8/05,0.5452,0.6154,482,474
163109,申万菱信深证成指分级,2014/7/08,0.5022,0.5724,483,476
163109,申万菱信深证成指分级,2014/6/10,0.5014,0.5716,482,477
163109,申万菱信深证成指分级,2014/5/12,0.4975,0.5677,482,478
163109,申万菱信深证成指分级,2014/4/10,0.5105,0.5807,480,478
163109,申万菱信深证成指分级,2014/3/12,0.4885,0.5587,480,479
163109,申万菱信深证成指分级,2014/2/12,0.5328,0.603,478,478
163109,申万菱信深证成指分级,2014/1/08,0.5271,0.5973,477,479
163109,申万菱信深证成指分级,2013/12/10,0.5793,0.6459,475,478
163109,申万菱信深证成指分级,2013/11/12,0.5624,0.629,475,480
163109,申万菱信深证成指分级,2013/10/15,0.5901,0.6567,473,480
163109,申万菱信深证成指分级,2013/9/06,0.5622,0.6288,474,482
163109,申万菱信深证成指分级,2013/8/09,0.554,0.6206,473,483
163109,申万菱信深证成指分级,2013/7/12,0.5441,0.6107,473,484
163109,申万菱信深证成指分级,2013/6/17,0.5656,0.6322,472,484
163109,申万菱信深证成指分级,2013/5/15,0.5915,0.6581,470,485
163109,申万菱信深证成指分级,2013/4/12,0.5896,0.6562,470,486
163109,申万菱信深证成指分级,2013/3/13,0.6075,0.6741,468,486
163109,申万菱信深证成指分级,2013/2/06,0.6625,0.7291,465,487
163109,申万菱信深证成指分级,2013/1/09,0.616,0.683,467,489
163109,申万菱信深证成指分级,2012/12/07,0.579,0.613,470,491
163109,申万菱信深证成指分级,2012/11/09,0.592,0.626,469,492
163109,申万菱信深证成指分级,2012/10/12,0.612,0.646,468,492
163109,申万菱信深证成指分级,2012/9/10,0.62,0.654,467,493
163109,申万菱信深证成指分级,2012/8/13,0.639,0.673,466,494
163109,申万菱信深证成指分级,2012/7/16,0.672,0.706,464,495
163109,申万菱信深证成指分级,2012/6/18,0.698,0.732,463,496
163109,申万菱信深证成指分级,2012/5/21,0.697,0.731,463,497
163109,申万菱信深证成指分级,2012/4/19,0.7,0.734,463,499
163109,申万菱信深证成指分级,2012/3/20,0.707,0.741,462,500
163109,申万菱信深证成指分级,2012/2/21,0.681,0.715,464,501
163109,申万菱信深证成指分级,2012/1/17,0.654,0.688,465,502
163109,申万菱信深证成指分级,2011/12/19,0.67,0.675,466,504
163109,申万菱信深证成指分级,2011/11/21,0.739,0.744,463,505
163109,申万菱信深证成指分级,2011/10/24,0.734,0.739,463,506
163109,申万菱信深证成指分级,2011/9/19,0.782,0.787,461,508
163109,申万菱信深证成指分级,2011/8/19,0.826,0.831,459,510
163109,申万菱信深证成指分级,2011/7/22,0.898,0.903,456,512
163109,申万菱信深证成指分级,2011/6/24,0.87,0.875,458,513
163109,申万菱信深证成指分级,2011/5/26,0.837,0.842,460,514
163109,申万菱信深证成指分级,2011/4/27,0.893,0.898,458,517
163109,申万菱信深证成指分级,2011/3/28,0.929,0.934,457,519
163109,申万菱信深证成指分级,2011/2/28,0.932,0.937,457,520
163109,申万菱信深证成指分级,2011/1/24,0.842,0.847,462,520
163109,申万菱信深证成指分级,2010/12/24,0.912,0.912,460,523
163109,申万菱信深证成指分级,2010/11/26,0.921,0.921,461,524
163110,申万量化小盘,2015/10/30,2.199,2.199,492,390
163110,申万量化小盘,2015/9/25,1.867,1.867,489,407
163110,申万量化小盘,2015/8/26,1.777,1.777,487,412
163110,申万量化小盘,2015/7/29,2.146,2.146,481,394
163110,申万量化小盘,2015/7/01,2.313,2.313,475,386
163110,申万量化小盘,2015/6/02,2.706,2.706,467,368
163110,申万量化小盘,2015/5/05,2.075,2.075,471,400
163110,申万量化小盘,2015/4/03,1.933,1.933,470,408
163110,申万量化小盘,2015/3/06,1.546,1.546,473,427
163110,申万量化小盘,2015/1/30,1.423,1.423,473,434
163110,申万量化小盘,2014/12/31,1.358,1.358,472,437
163110,申万量化小盘,2014/12/03,1.446,1.446,468,434
163110,申万量化小盘,2014/11/05,1.347,1.347,468,440
163110,申万量化小盘,2014/11/05,1.347,1.347,468,440
163110,申万量化小盘,2014/10/08,1.287,1.287,468,443
163110,申万量化小盘,2014/9/02,1.205,1.205,468,448
163110,申万量化小盘,2014/8/05,1.17,1.17,467,451
163110,申万量化小盘,2014/7/08,1.079,1.079,468,456
163110,申万量化小盘,2014/6/10,1.029,1.029,468,459
163110,申万量化小盘,2014/5/12,1.036,1.036,467,459
163110,申万量化小盘,2014/4/10,1.088,1.088,464,459
163110,申万量化小盘,2014/3/12,1.056,1.056,463,461
163110,申万量化小盘,2014/2/12,1.119,1.119,460,460
163110,申万量化小盘,2014/1/08,1.039,1.039,461,464
163110,申万量化小盘,2013/12/10,1.072,1.072,459,465
163110,申万量化小盘,2013/11/12,0.987,0.987,461,469
163110,申万量化小盘,2013/10/15,1.043,1.043,458,468
163110,申万量化小盘,2013/9/06,0.98,0.98,459,472
163110,申万量化小盘,2013/8/09,0.96,0.96,459,474
163110,申万量化小盘,2013/7/12,0.897,0.897,461,477
163110,申万量化小盘,2013/6/17,0.934,0.934,459,477
163110,申万量化小盘,2013/5/15,0.928,0.928,458,479
163110,申万量化小盘,2013/4/12,0.875,0.875,460,481
163110,申万量化小盘,2013/3/13,0.893,0.893,458,482
163110,申万量化小盘,2013/2/06,0.892,0.892,458,484
163110,申万量化小盘,2013/1/09,0.843,0.843,460,486
163110,申万量化小盘,2012/12/07,0.742,0.742,464,489
163110,申万量化小盘,2012/11/09,0.801,0.801,461,489
163110,申万量化小盘,2012/10/12,0.832,0.832,459,490
163110,申万量化小盘,2012/9/10,0.872,0.872,457,491
163110,申万量化小盘,2012/8/13,0.851,0.851,457,493
163110,申万量化小盘,2012/7/16,0.827,0.827,458,494
163110,申万量化小盘,2012/6/18,0.891,0.891,455,496
163110,申万量化小盘,2012/5/21,0.879,0.879,456,497
163110,申万量化小盘,2012/4/19,0.891,0.891,455,499
163110,申万量化小盘,2012/3/20,0.89,0.89,455,500
163110,申万量化小盘,2012/2/21,0.846,0.846,457,501
163110,申万量化小盘,2012/1/17,0.783,0.783,460,503
163110,申万量化小盘,2011/12/19,0.822,0.822,459,504
163110,申万量化小盘,2011/11/21,0.935,0.935,453,507
163110,申万量化小盘,2011/11/21,0.935,0.935,453,507
163110,申万量化小盘,2011/10/24,0.914,0.914,455,508
163110,申万量化小盘,2011/9/19,0.975,0.975,452,510
460300,华泰柏瑞沪深300联接,2015/10/30,1.5142,1.5142,494,424
460300,华泰柏瑞沪深300联接,2015/9/25,1.398,1.398,492,430
460300,华泰柏瑞沪深300联接,2015/8/26,1.3279,1.3279,490,434
460300,华泰柏瑞沪深300联接,2015/7/29,1.669,1.669,485,417
460300,华泰柏瑞沪深300联接,2015/7/01,1.7575,1.7575,481,414
460300,华泰柏瑞沪深300联接,2015/6/02,2.0866,2.0866,474,398
460300,华泰柏瑞沪深300联接,2015/5/05,1.8735,1.8735,474,409
460300,华泰柏瑞沪深300联接,2015/4/03,1.7055,1.7055,473,418
460300,华泰柏瑞沪深300联接,2015/3/06,1.4362,1.4362,475,432
460300,华泰柏瑞沪深300联接,2015/1/30,1.4194,1.4194,473,434
460300,华泰柏瑞沪深300联接,2014/12/31,1.4628,1.4628,470,433
460300,华泰柏瑞沪深300联接,2014/12/03,1.2483,1.2483,472,443
460300,华泰柏瑞沪深300联接,2014/11/05,1.0829,1.0829,474,452
460300,华泰柏瑞沪深300联接,2014/10/08,1.0746,1.0746,473,453
460300,华泰柏瑞沪深300联接,2014/9/02,1.0374,1.0374,472,455
460300,华泰柏瑞沪深300联接,2014/8/05,1.0304,1.0304,471,457
460300,华泰柏瑞沪深300联接,2014/7/08,0.9444,0.9444,472,461
460300,华泰柏瑞沪深300联接,2014/6/10,0.9288,0.9288,471,463
460300,华泰柏瑞沪深300联接,2014/5/12,0.9338,0.9338,470,463
460300,华泰柏瑞沪深300联接,2014/4/10,0.9718,0.9718,467,463
460300,华泰柏瑞沪深300联接,2014/3/12,0.9071,0.9071,468,467
460300,华泰柏瑞沪深300联接,2014/2/12,0.9788,0.9788,465,465
460300,华泰柏瑞沪深300联接,2014/1/08,0.9606,0.9606,464,467
460300,华泰柏瑞沪深300联接,2013/12/10,1.0483,1.0483,460,465
460300,华泰柏瑞沪深300联接,2013/11/12,1.0031,1.0031,460,468
460300,华泰柏瑞沪深300联接,2013/10/15,1.0547,1.0547,457,468
460300,华泰柏瑞沪深300联接,2013/9/06,1.0095,1.0095,458,471
460300,华泰柏瑞沪深300联接,2013/8/09,0.9805,0.9805,458,473
460300,华泰柏瑞沪深300联接,2013/7/12,0.9734,0.9734,458,475
460300,华泰柏瑞沪深300联接,2013/6/17,1.0076,1.0076,455,475
460300,华泰柏瑞沪深300联接,2013/5/15,1.0423,1.0423,453,476
460300,华泰柏瑞沪深300联接,2013/4/12,1.025,1.025,453,478
460300,华泰柏瑞沪深300联接,2013/3/13,1.0488,1.0488,451,479
460300,华泰柏瑞沪深300联接,2013/2/06,1.1416,1.1416,446,480
460300,华泰柏瑞沪深300联接,2013/1/09,1.0461,1.0461,450,483
460300,华泰柏瑞沪深300联接,2012/12/07,0.938,0.938,455,486
460300,华泰柏瑞沪深300联接,2012/11/09,0.936,0.936,454,488
460300,华泰柏瑞沪深300联接,2012/10/12,0.961,0.961,453,489
460300,华泰柏瑞沪深300联接,2012/9/10,0.969,0.969,452,491
460300,华泰柏瑞沪深300联接,2012/8/13,0.974,0.974,451,492
460300,华泰柏瑞沪深300联接,2012/7/16,0.985,0.985,451,494
460300,华泰柏瑞沪深300联接,2012/6/18,1.002,1.002,450,495
470007,汇添富上证综指,2015/10/30,1.091,1.161,495,442
470007,汇添富上证综指,2015/9/25,1.002,1.072,494,446
470007,汇添富上证综指,2015/8/26,0.949,1.019,492,449
470007,汇添富上证综指,2015/7/29,1.213,1.283,488,436
470007,汇添富上证综指,2015/7/01,1.351,1.351,485,433
470007,汇添富上证综指,2015/6/02,1.607,1.607,480,422
470007,汇添富上证综指,2015/5/05,1.439,1.439,480,430
470007,汇添富上证综指,2015/4/03,1.302,1.302,480,438
470007,汇添富上证综指,2015/3/06,1.103,1.103,481,448
470007,汇添富上证综指,2015/1/30,1.097,1.097,479,449
470007,汇添富上证综指,2014/12/31,1.109,1.109,477,449
470007,汇添富上证综指,2014/12/03,0.949,0.949,479,457
470007,汇添富上证综指,2014/11/05,0.83,0.83,480,463
470007,汇添富上证综指,2014/10/08,0.817,0.817,479,464
470007,汇添富上证综指,2014/9/02,0.78,0.78,479,466
470007,汇添富上证综指,2014/8/05,0.768,0.768,478,468
470007,汇添富上证综指,2014/7/08,0.709,0.709,479,471
470007,汇添富上证综指,2014/6/10,0.695,0.695,478,472
470007,汇添富上证综指,2014/5/12,0.698,0.698,477,472
470007,汇添富上证综指,2014/4/10,0.724,0.724,476,472
470007,汇添富上证综指,2014/3/12,0.678,0.678,476,475
470007,汇添富上证综指,2014/2/12,0.718,0.718,474,474
470007,汇添富上证综指,2014/1/08,0.695,0.695,474,476
470007,汇添富上证综指,2013/12/10,0.761,0.761,471,475
470007,汇添富上证综指,2013/11/12,0.724,0.724,471,477
470007,汇添富上证综指,2013/10/15,0.761,0.761,469,477
470007,汇添富上证综指,2013/9/06,0.728,0.728,469,479
470007,汇添富上证综指,2013/8/09,0.697,0.697,470,481
470007,汇添富上证综指,2013/7/12,0.694,0.694,470,482
470007,汇添富上证综指,2013/6/17,0.722,0.722,468,482
470007,汇添富上证综指,2013/5/15,0.743,0.743,466,483
470007,汇添富上证综指,2013/4/12,0.737,0.737,466,484
470007,汇添富上证综指,2013/3/13,0.754,0.754,465,485
470007,汇添富上证综指,2013/2/06,0.815,0.815,461,485
470007,汇添富上证综指,2013/1/09,0.761,0.761,463,487
470007,汇添富上证综指,2012/12/07,0.691,0.691,466,490
470007,汇添富上证综指,2012/11/09,0.692,0.692,466,491
470007,汇添富上证综指,2012/10/12,0.702,0.702,465,492
470007,汇添富上证综指,2012/9/10,0.71,0.71,465,493
470007,汇添富上证综指,2012/8/13,0.712,0.712,464,494
470007,汇添富上证综指,2012/7/16,0.714,0.714,464,495
470007,汇添富上证综指,2012/6/18,0.761,0.761,462,496
470007,汇添富上证综指,2012/5/21,0.764,0.764,461,497
470007,汇添富上证综指,2012/4/19,0.77,0.77,461,499
470007,汇添富上证综指,2012/3/20,0.77,0.77,461,500
470007,汇添富上证综指,2012/2/21,0.772,0.772,461,501
470007,汇添富上证综指,2012/1/17,0.75,0.75,462,503
470007,汇添富上证综指,2011/12/19,0.724,0.724,464,504
470007,汇添富上证综指,2011/11/21,0.779,0.779,461,505
470007,汇添富上证综指,2011/10/24,0.767,0.767,462,506
470007,汇添富上证综指,2011/9/19,0.786,0.786,461,508
470007,汇添富上证综指,2011/8/19,0.814,0.814,460,510
470007,汇添富上证综指,2011/7/22,0.885,0.885,457,512
470007,汇添富上证综指,2011/6/24,0.88,0.88,458,513
470007,汇添富上证综指,2011/5/26,0.868,0.868,459,515
470007,汇添富上证综指,2011/4/27,0.929,0.929,457,517
470007,汇添富上证综指,2011/3/28,0.944,0.944,456,519
470007,汇添富上证综指,2011/2/28,0.926,0.926,458,520
470007,汇添富上证综指,2011/1/24,0.864,0.864,462,520
470007,汇添富上证综指,2010/12/24,0.909,0.909,460,523
470007,汇添富上证综指,2010/11/26,0.92,0.92,461,524
470007,汇添富上证综指,2010/11/26,0.92,0.92,461,524
470007,汇添富上证综指,2010/10/29,0.96,0.96,460,526
470007,汇添富上证综指,2010/9/21,0.842,0.842,466,525
470007,汇添富上证综指,2010/8/24,0.861,0.861,466,526
470007,汇添富上证综指,2010/7/27,0.838,0.838,468,527
470007,汇添富上证综指,2010/6/29,0.79,0.79,470,526
470007,汇添富上证综指,2010/5/27,0.858,0.858,469,529
470007,汇添富上证综指,2010/4/28,0.926,0.926,467,533
470007,汇添富上证综指,2010/3/30,1.001,1.001,466,537
470007,汇添富上证综指,2010/3/02,0.984,0.984,468,537
470007,汇添富上证综指,2010/1/26,0.972,0.972,470,538
470007,汇添富上证综指,2009/12/28,1.023,1.023,470,541
470007,汇添富上证综指,2009/11/30,1.03,1.03,471,542
470007,汇添富上证综指,2009/11/02,1.001,1.001,473,542
470007,汇添富上证综指,2009/9/25,0.923,0.923,477,540
470007,汇添富上证综指,2009/8/28,0.931,0.931,478,541
519027,海富通上证周期联接,2015/10/30,1.087,1.087,496,445
519027,海富通上证周期联接,2015/9/25,1.038,1.038,494,448
519027,海富通上证周期联接,2015/8/26,0.947,0.947,493,453
519027,海富通上证周期联接,2015/7/29,1.189,1.189,489,441
519027,海富通上证周期联接,2015/7/01,1.292,1.292,486,436
519027,海富通上证周期联接,2015/6/02,1.449,1.449,482,429
519027,海富通上证周期联接,2015/5/05,1.412,1.412,480,432
519027,海富通上证周期联接,2015/4/03,1.332,1.332,479,436
519027,海富通上证周期联接,2015/3/06,1.139,1.139,480,446
519027,海富通上证周期联接,2015/1/30,1.172,1.172,478,445
519027,海富通上证周期联接,2014/12/31,1.267,1.267,474,442
519027,海富通上证周期联接,2014/12/03,0.997,0.997,478,455
519027,海富通上证周期联接,2014/11/05,0.788,0.788,481,465
519027,海富通上证周期联接,2014/10/08,0.779,0.779,480,466
519027,海富通上证周期联接,2014/9/02,0.775,0.775,479,467
519027,海富通上证周期联接,2014/8/05,0.789,0.789,478,467
519027,海富通上证周期联接,2014/7/08,0.714,0.714,479,470
519027,海富通上证周期联接,2014/6/10,0.707,0.707,478,471
519027,海富通上证周期联接,2014/5/12,0.71,0.71,477,472
519027,海富通上证周期联接,2014/4/10,0.735,0.735,475,472
519027,海富通上证周期联接,2014/3/12,0.664,0.664,477,475
519027,海富通上证周期联接,2014/2/12,0.717,0.717,474,474
519027,海富通上证周期联接,2014/1/08,0.711,0.711,473,475
519027,海富通上证周期联接,2013/12/10,0.78,0.78,470,474
519027,海富通上证周期联接,2013/11/12,0.749,0.749,470,476
519027,海富通上证周期联接,2013/10/15,0.767,0.767,469,476
519027,海富通上证周期联接,2013/9/06,0.761,0.761,468,478
519027,海富通上证周期联接,2013/8/09,0.721,0.721,469,480
519027,海富通上证周期联接,2013/7/12,0.737,0.737,468,481
519027,海富通上证周期联接,2013/6/17,0.777,0.777,466,481
519027,海富通上证周期联接,2013/5/15,0.817,0.817,463,481
