fund_code,fund_name,date,current_value,total_value
040001,华安创新股票,2007/10/22,4.345,4.575
040001,华安创新股票,2007/10/19,4.372,4.602
040001,华安创新股票,2007/10/18,4.348,4.578
040001,华安创新股票,2007/10/17,4.417,4.647
040001,华安创新股票,2007/10/16,4.41,4.64
040001,华安创新股票,2007/10/15,4.378,4.608
040001,华安创新股票,2007/10/12,4.409,4.639
040001,华安创新股票,2007/10/11,4.442,4.672
040001,华安创新股票,2007/10/10,4.422,4.652
040001,华安创新股票,2007/10/09,4.452,4.682
040001,华安创新股票,2007/10/08,4.426,4.656
040001,华安创新股票,2007/9/30,4.396,4.626
040001,华安创新股票,2007/9/28,4.397,4.627
040001,华安创新股票,2007/9/27,4.314,4.544
040001,华安创新股票,2007/9/26,4.294,4.524
040001,华安创新股票,2007/9/25,4.34,4.57
040001,华安创新股票,2007/9/24,4.341,4.571
040001,华安创新股票,2007/9/21,4.317,4.547
040001,华安创新股票,2007/9/20,4.322,4.552
040001,华安创新股票,2007/9/19,4.3,4.53
040001,华安创新股票,2007/9/18,4.277,4.507
040001,华安创新股票,2007/9/17,4.307,4.537
040001,华安创新股票,2007/9/14,4.283,4.513
040001,华安创新股票,2007/9/13,4.275,4.505
040001,华安创新股票,2007/9/12,4.18,4.41
040001,华安创新股票,2007/9/11,4.141,4.371
040001,华安创新股票,2007/9/10,4.264,4.494
040001,华安创新股票,2007/9/07,4.241,4.471
040001,华安创新股票,2007/9/06,4.294,4.524
040001,华安创新股票,2007/9/05,4.274,4.504
040001,华安创新股票,2007/9/04,4.28,4.51
040001,华安创新股票,2007/9/03,4.285,4.515
040001,华安创新股票,2007/8/31,4.231,4.461
040001,华安创新股票,2007/8/30,4.214,4.444
040001,华安创新股票,2007/8/29,4.164,4.394
040001,华安创新股票,2007/8/28,4.228,4.458
040001,华安创新股票,2007/8/27,4.241,4.471
040001,华安创新股票,2007/8/24,4.254,4.484
040001,华安创新股票,2007/8/23,4.243,4.473
040001,华安创新股票,2007/8/22,4.149,4.379
040001,华安创新股票,2007/8/21,4.092,4.322
040001,华安创新股票,2007/8/20,4.057,4.287
040001,华安创新股票,2007/8/17,3.908,4.138
040001,华安创新股票,2007/8/16,3.955,4.185
040001,华安创新股票,2007/8/15,4,4.23
040001,华安创新股票,2007/8/14,4.006,4.236
040001,华安创新股票,2007/8/13,3.968,4.198
040001,华安创新股票,2007/8/10,4.024,4.254
040001,华安创新股票,2007/8/09,4.088,4.318
040001,华安创新股票,2007/8/08,4,4.23
040001,华安创新股票,2007/8/07,4.062,4.292
040001,华安创新股票,2007/8/06,4.067,4.297
040001,华安创新股票,2007/8/03,4.001,4.231
040001,华安创新股票,2007/8/02,3.913,4.143
040001,华安创新股票,2007/8/01,3.778,4.008
040001,华安创新股票,2007/7/31,3.853,4.083
040001,华安创新股票,2007/7/30,3.812,4.042
040001,华安创新股票,2007/7/27,3.742,3.972
040001,华安创新股票,2007/7/26,3.706,3.936
040001,华安创新股票,2007/7/25,3.691,3.921
040001,华安创新股票,2007/7/24,3.66,3.89
040001,华安创新股票,2007/7/23,3.633,3.863
040001,华安创新股票,2007/7/20,3.531,3.761
040001,华安创新股票,2007/7/19,3.424,3.654
040001,华安创新股票,2007/7/18,3.393,3.623
040001,华安创新股票,2007/7/17,3.355,3.585
040001,华安创新股票,2007/7/16,3.262,3.492
040001,华安创新股票,2007/7/13,3.332,3.562
040001,华安创新股票,2007/7/12,3.336,3.566
040001,华安创新股票,2007/7/11,3.306,3.536
040001,华安创新股票,2007/7/10,3.278,3.508
040001,华安创新股票,2007/7/09,3.308,3.538
040001,华安创新股票,2007/7/06,3.23,3.46
040001,华安创新股票,2007/7/05,3.14,3.37
040001,华安创新股票,2007/7/04,3.272,3.502
040001,华安创新股票,2007/7/03,3.333,3.563
040001,华安创新股票,2007/7/02,3.275,3.505
040001,华安创新股票,2007/6/30,3.291,3.521
040001,华安创新股票,2007/6/29,3.291,3.521
040001,华安创新股票,2007/6/28,3.323,3.553
040001,华安创新股票,2007/6/27,3.43,3.66
040001,华安创新股票,2007/6/26,3.347,3.577
040001,华安创新股票,2007/6/25,3.283,3.513
040001,华安创新股票,2007/6/22,3.378,3.608
040001,华安创新股票,2007/6/21,3.459,3.689
040001,华安创新股票,2007/6/20,3.454,3.684
040001,华安创新股票,2007/6/19,3.507,3.737
040001,华安创新股票,2007/6/18,3.49,3.72
040001,华安创新股票,2007/6/15,3.4,3.63
040001,华安创新股票,2007/6/14,3.398,3.628
040001,华安创新股票,2007/6/13,3.45,3.68
040001,华安创新股票,2007/6/12,3.388,3.618
040001,华安创新股票,2007/6/11,3.335,3.565
040001,华安创新股票,2007/6/08,3.26,3.49
040001,华安创新股票,2007/6/07,3.201,3.431
040001,华安创新股票,2007/6/06,3.122,3.352
040001,华安创新股票,2007/6/05,3.049,3.279
040001,华安创新股票,2007/6/04,2.991,3.221
040001,华安创新股票,2007/6/01,3.181,3.411
040001,华安创新股票,2007/5/31,3.286,3.516
040001,华安创新股票,2007/5/30,3.191,3.421
040001,华安创新股票,2007/5/29,3.332,3.562
040001,华安创新股票,2007/5/28,3.22,3.45
040001,华安创新股票,2007/5/25,3.147,3.377
040001,华安创新股票,2007/5/24,3.114,3.344
040001,华安创新股票,2007/5/23,3.122,3.352
040001,华安创新股票,2007/5/22,3.081,3.311
040001,华安创新股票,2007/5/21,3.042,3.272
040001,华安创新股票,2007/5/18,3.031,3.261
040001,华安创新股票,2007/5/17,3.043,3.273
040001,华安创新股票,2007/5/16,2.976,3.206
040001,华安创新股票,2007/5/15,2.905,3.135
040001,华安创新股票,2007/5/14,2.963,3.193
040001,华安创新股票,2007/5/11,2.952,3.182
040001,华安创新股票,2007/5/10,2.98,3.21
040001,华安创新股票,2007/5/09,2.988,3.218
040001,华安创新股票,2007/5/08,2.977,3.207
040001,华安创新股票,2007/4/30,2.873,3.103
040001,华安创新股票,2007/4/27,2.822,3.052
040001,华安创新股票,2007/4/26,2.854,3.084
040001,华安创新股票,2007/4/25,2.841,3.071
040001,华安创新股票,2007/4/24,2.86,3.09
040001,华安创新股票,2007/4/23,2.876,3.106
040001,华安创新股票,2007/4/20,2.818,3.048
040001,华安创新股票,2007/4/19,2.731,2.961
040001,华安创新股票,2007/4/18,2.805,3.035
040001,华安创新股票,2007/4/17,2.777,3.007
040001,华安创新股票,2007/4/16,2.733,2.963
040001,华安创新股票,2007/4/13,2.678,2.908
040001,华安创新股票,2007/4/12,2.655,2.885
040001,华安创新股票,2007/4/11,2.614,2.844
040001,华安创新股票,2007/4/10,2.589,2.819
040001,华安创新股票,2007/4/09,2.548,2.778
040001,华安创新股票,2007/4/06,2.534,2.764
040001,华安创新股票,2007/4/05,2.525,2.755
040001,华安创新股票,2007/4/04,2.497,2.727
040001,华安创新股票,2007/4/03,2.47,2.7
040001,华安创新股票,2007/4/02,2.438,2.668
040001,华安创新股票,2007/3/31,2.412,2.642
040001,华安创新股票,2007/3/30,2.412,2.642
040001,华安创新股票,2007/3/29,2.422,2.652
040001,华安创新股票,2007/3/28,2.443,2.673
040001,华安创新股票,2007/3/27,2.447,2.677
040001,华安创新股票,2007/3/26,2.448,2.678
040001,华安创新股票,2007/3/23,2.424,2.654
040001,华安创新股票,2007/3/22,2.432,2.662
040001,华安创新股票,2007/3/21,2.417,2.647
040001,华安创新股票,2007/3/20,2.417,2.647
040001,华安创新股票,2007/3/19,2.418,2.648
040001,华安创新股票,2007/3/16,2.393,2.623
040001,华安创新股票,2007/3/15,2.399,2.629
040001,华安创新股票,2007/3/14,2.384,2.614
040001,华安创新股票,2007/3/13,2.403,2.633
040001,华安创新股票,2007/3/12,2.389,2.619
040001,华安创新股票,2007/3/09,2.401,2.631
040001,华安创新股票,2007/3/08,2.418,2.648
040001,华安创新股票,2007/3/07,2.396,2.626
040001,华安创新股票,2007/3/06,2.354,2.584
040001,华安创新股票,2007/3/05,2.321,2.551
040001,华安创新股票,2007/3/02,2.354,2.584
040001,华安创新股票,2007/3/01,2.334,2.564
040001,华安创新股票,2007/2/28,2.359,2.589
040001,华安创新股票,2007/2/27,2.338,2.568
040001,华安创新股票,2007/2/26,2.516,2.746
040001,华安创新股票,2007/2/16,2.526,2.756
040001,华安创新股票,2007/2/15,2.518,2.748
040001,华安创新股票,2007/2/14,2.48,2.71
040001,华安创新股票,2007/2/13,2.455,2.685
040001,华安创新股票,2007/2/12,2.41,2.64
040001,华安创新股票,2007/2/09,2.363,2.593
040001,华安创新股票,2007/2/08,2.366,2.596
040001,华安创新股票,2007/2/07,2.331,2.561
040001,华安创新股票,2007/2/06,2.29,2.52
040001,华安创新股票,2007/2/05,2.282,2.512
040001,华安创新股票,2007/2/02,2.289,2.519
040001,华安创新股票,2007/2/01,2.363,2.593
040001,华安创新股票,2007/1/31,2.31,2.54
040001,华安创新股票,2007/1/30,2.413,2.643
040001,华安创新股票,2007/1/29,2.416,2.646
040001,华安创新股票,2007/1/26,2.382,2.612
040001,华安创新股票,2007/1/25,2.325,2.555
040001,华安创新股票,2007/1/24,2.393,2.623
040001,华安创新股票,2007/1/23,2.389,2.619
040001,华安创新股票,2007/1/22,2.42,2.65
040001,华安创新股票,2007/1/19,2.364,2.594
040001,华安创新股票,2007/1/18,2.317,2.547
040001,华安创新股票,2007/1/17,2.294,2.524
040001,华安创新股票,2007/1/16,2.283,2.513
040001,华安创新股票,2007/1/15,2.209,2.439
040001,华安创新股票,2007/1/12,2.131,2.361
040001,华安创新股票,2007/1/11,2.14,2.37
040001,华安创新股票,2007/1/10,2.141,2.371
040001,华安创新股票,2007/1/09,2.1,2.33
040001,华安创新股票,2007/1/08,2.036,2.266
040001,华安创新股票,2007/1/05,1.998,2.228
040001,华安创新股票,2007/1/04,2.001,2.231
040001,华安创新股票,2006/12/31,2.011,2.241
040001,华安创新股票,2006/12/29,2.011,2.241
040001,华安创新股票,2006/12/28,1.985,2.215
040001,华安创新股票,2006/12/27,1.987,2.217
040001,华安创新股票,2006/12/26,1.959,2.189
040001,华安创新股票,2006/12/25,1.955,2.185
040001,华安创新股票,2006/12/22,1.919,2.149
040001,华安创新股票,2006/12/21,1.937,2.167
040001,华安创新股票,2006/12/20,1.946,2.176
040001,华安创新股票,2006/12/19,1.927,2.157
040001,华安创新股票,2006/12/18,1.933,2.163
040001,华安创新股票,2006/12/15,1.884,2.114
040001,华安创新股票,2006/12/14,1.854,2.084
040001,华安创新股票,2006/12/13,1.82,2.05
040001,华安创新股票,2006/12/12,1.812,2.042
040001,华安创新股票,2006/12/11,1.788,2.018
040001,华安创新股票,2006/12/08,1.731,1.961
040001,华安创新股票,2006/12/07,1.768,1.998
040001,华安创新股票,2006/12/06,1.769,1.999
040001,华安创新股票,2006/12/05,1.802,2.032
040001,华安创新股票,2006/12/04,1.786,2.016
040001,华安创新股票,2006/12/01,1.758,1.988
040001,华安创新股票,2006/11/30,1.741,1.971
040001,华安创新股票,2006/11/29,1.695,1.925
040001,华安创新股票,2006/11/28,1.68,1.91
040001,华安创新股票,2006/11/27,1.68,1.91
040001,华安创新股票,2006/11/24,1.666,1.896
040001,华安创新股票,2006/11/23,1.666,1.896
040001,华安创新股票,2006/11/22,1.664,1.894
040001,华安创新股票,2006/11/21,1.629,1.859
040001,华安创新股票,2006/11/20,1.626,1.856
040001,华安创新股票,2006/11/17,1.606,1.836
040001,华安创新股票,2006/11/16,1.579,1.809
040001,华安创新股票,2006/11/15,1.578,1.808
040001,华安创新股票,2006/11/14,1.537,1.767
040001,华安创新股票,2006/11/13,1.524,1.754
040001,华安创新股票,2006/11/10,1.546,1.776
040001,华安创新股票,2006/11/09,1.56,1.79
040001,华安创新股票,2006/11/08,1.545,1.775
040001,华安创新股票,2006/11/07,1.55,1.78
040001,华安创新股票,2006/11/06,1.556,1.786
040001,华安创新股票,2006/11/03,1.552,1.782
040001,华安创新股票,2006/11/02,1.536,1.766
040001,华安创新股票,2006/11/01,1.544,1.774
040001,华安创新股票,2006/10/31,1.544,1.774
040001,华安创新股票,2006/10/30,1.529,1.759
040001,华安创新股票,2006/10/27,1.543,1.773
040001,华安创新股票,2006/10/26,1.559,1.789
040001,华安创新股票,2006/10/25,1.552,1.782
040001,华安创新股票,2006/10/24,1.544,1.774
040001,华安创新股票,2006/10/23,1.517,1.747
040001,华安创新股票,2006/10/20,1.53,1.76
040001,华安创新股票,2006/10/19,1.53,1.76
040001,华安创新股票,2006/10/18,1.515,1.745
040001,华安创新股票,2006/10/17,1.497,1.727
040001,华安创新股票,2006/10/16,1.491,1.721
040001,华安创新股票,2006/10/13,1.527,1.757
040001,华安创新股票,2006/10/12,1.525,1.755
040001,华安创新股票,2006/10/11,1.545,1.775
040001,华安创新股票,2006/10/10,1.551,1.781
040001,华安创新股票,2006/10/09,1.545,1.775
040001,华安创新股票,2006/9/30,1.514,1.744
040001,华安创新股票,2006/9/29,1.514,1.744
040001,华安创新股票,2006/9/28,1.504,1.734
040001,华安创新股票,2006/9/27,1.491,1.721
040001,华安创新股票,2006/9/26,1.479,1.709
040001,华安创新股票,2006/9/25,1.487,1.717
040001,华安创新股票,2006/9/22,1.484,1.714
040001,华安创新股票,2006/9/21,1.486,1.716
040001,华安创新股票,2006/9/20,1.478,1.708
040001,华安创新股票,2006/9/19,1.475,1.705
040001,华安创新股票,2006/9/18,1.467,1.697
040001,华安创新股票,2006/9/15,1.455,1.685
040001,华安创新股票,2006/9/14,1.446,1.676
040001,华安创新股票,2006/9/13,1.446,1.676
040001,华安创新股票,2006/9/12,1.457,1.687
040001,华安创新股票,2006/9/11,1.45,1.68
040001,华安创新股票,2006/9/08,1.437,1.667
040001,华安创新股票,2006/9/07,1.437,1.667
040001,华安创新股票,2006/9/06,1.449,1.679
040001,华安创新股票,2006/9/05,1.446,1.676
040001,华安创新股票,2006/9/04,1.446,1.676
040001,华安创新股票,2006/9/01,1.429,1.659
040001,华安创新股票,2006/8/31,1.442,1.672
040001,华安创新股票,2006/8/30,1.445,1.675
040001,华安创新股票,2006/8/29,1.439,1.669
040001,华安创新股票,2006/8/28,1.431,1.661
040001,华安创新股票,2006/8/25,1.405,1.635
040001,华安创新股票,2006/8/24,1.404,1.634
040001,华安创新股票,2006/8/23,1.393,1.623
040001,华安创新股票,2006/8/22,1.393,1.623
040001,华安创新股票,2006/8/21,1.375,1.605
040001,华安创新股票,2006/8/18,1.371,1.601
040001,华安创新股票,2006/8/17,1.373,1.603
040001,华安创新股票,2006/8/16,1.383,1.613
040001,华安创新股票,2006/8/15,1.369,1.599
040001,华安创新股票,2006/8/14,1.355,1.585
040001,华安创新股票,2006/8/11,1.375,1.605
040001,华安创新股票,2006/8/10,1.364,1.594
040001,华安创新股票,2006/8/09,1.346,1.576
040001,华安创新股票,2006/8/08,1.347,1.577
040001,华安创新股票,2006/8/07,1.318,1.548
040001,华安创新股票,2006/8/04,1.335,1.565
040001,华安创新股票,2006/8/03,1.361,1.591
040001,华安创新股票,2006/8/02,1.365,1.595
040001,华安创新股票,2006/8/01,1.368,1.598
040001,华安创新股票,2006/7/31,1.38,1.61
040001,华安创新股票,2006/7/28,1.426,1.656
040001,华安创新股票,2006/7/27,1.436,1.666
040001,华安创新股票,2006/7/26,1.454,1.684
040001,华安创新股票,2006/7/25,1.459,1.689
040001,华安创新股票,2006/7/24,1.444,1.674
040001,华安创新股票,2006/7/21,1.434,1.664
040001,华安创新股票,2006/7/20,1.425,1.655
040001,华安创新股票,2006/7/19,1.416,1.646
040001,华安创新股票,2006/7/18,1.445,1.675
040001,华安创新股票,2006/7/17,1.447,1.677
040001,华安创新股票,2006/7/14,1.432,1.662
040001,华安创新股票,2006/7/13,1.419,1.649
040001,华安创新股票,2006/7/12,1.468,1.698
040001,华安创新股票,2006/7/11,1.461,1.691
040001,华安创新股票,2006/7/10,1.456,1.686
040001,华安创新股票,2006/7/07,1.461,1.691
040001,华安创新股票,2006/7/06,1.471,1.701
040001,华安创新股票,2006/7/05,1.45,1.68
040001,华安创新股票,2006/7/04,1.46,1.69
040001,华安创新股票,2006/7/03,1.461,1.691
040001,华安创新股票,2006/6/30,1.455,1.685
040001,华安创新股票,2006/6/29,1.464,1.694
040001,华安创新股票,2006/6/28,1.443,1.673
040001,华安创新股票,2006/6/27,1.448,1.678
040001,华安创新股票,2006/6/26,1.447,1.677
040001,华安创新股票,2006/6/23,1.436,1.666
040001,华安创新股票,2006/6/22,1.433,1.663
040001,华安创新股票,2006/6/21,1.443,1.673
040001,华安创新股票,2006/6/20,1.462,1.692
040001,华安创新股票,2006/6/19,1.454,1.684
040001,华安创新股票,2006/6/16,1.415,1.645
040001,华安创新股票,2006/6/15,1.381,1.611
040001,华安创新股票,2006/6/14,1.38,1.61
040001,华安创新股票,2006/6/13,1.395,1.625
040001,华安创新股票,2006/6/12,1.401,1.631
040001,华安创新股票,2006/6/09,1.381,1.611
040001,华安创新股票,2006/6/08,1.382,1.612
040001,华安创新股票,2006/6/07,1.375,1.605
040001,华安创新股票,2006/6/06,1.444,1.674
040001,华安创新股票,2006/6/05,1.564,1.694
040001,华安创新股票,2006/6/02,1.58,1.71
040001,华安创新股票,2006/6/01,1.626,1.756
040001,华安创新股票,2006/5/31,1.588,1.718
040001,华安创新股票,2006/5/30,1.601,1.731
040001,华安创新股票,2006/5/29,1.55,1.68
040001,华安创新股票,2006/5/26,1.5,1.63
040001,华安创新股票,2006/5/25,1.479,1.609
040001,华安创新股票,2006/5/24,1.47,1.6
040001,华安创新股票,2006/5/23,1.477,1.607
040001,华安创新股票,2006/5/22,1.515,1.645
040001,华安创新股票,2006/5/19,1.514,1.644
040001,华安创新股票,2006/5/18,1.486,1.616
040001,华安创新股票,2006/5/17,1.455,1.585
040001,华安创新股票,2006/5/16,1.469,1.599
040001,华安创新股票,2006/5/15,1.502,1.632
040001,华安创新股票,2006/5/12,1.448,1.578
